"power","mu","phi","profile","logu","lambda","status","terms","log_tail_error"
1.9999,1000,100,"strict",-27.6310211159285,100.069101416837,"underflow",190,3.5527136788005e-15
1.9999,1000,100,"strict",-13.8155105579643,100.069101416837,"underflow",159,0
1.9999,1000,100,"strict",-4.60517018598809,100.069101416837,"mixture",142,8.88178419700125e-16
1.9999,1000,100,"strict",-2.30258509299405,100.069101416837,"mixture",142,4.44089209850063e-16
1.9999,1000,100,"strict",-0.693147180559945,100.069101416837,"mixture",142,5.55111512312578e-16
1.9999,1000,100,"strict",-0.105360515657826,100.069101416837,"mixture",142,1.31761268562514e-12
1.9999,1000,100,"strict",-0.0100503358535015,100.069101416837,"mixture",142,8.88178419700125e-16
1.9999,1000,100,"strict",-1.00000050002909e-06,100.069101416837,"mixture",159,1.43423051213176e-10
1.9999,1000,100,"strict",-1e-12,100.069101416837,"mixture",190,1.33226762955019e-12
1.9999,1000,100,"strict",-1e-30,100.069101416837,"mixture",256,5.10169684275752e-12
1.9999,1000,100,"strict",-100.069101406837,100.069101416837,"underflow",306,0
1.9999,1000,100,"diagnostic",-27.6310211159285,100.069101416837,"underflow",175,1.91278104466619e-10
1.9999,1000,100,"diagnostic",-13.8155105579643,100.069101416837,"underflow",142,1.13900000542344e-11
1.9999,1000,100,"diagnostic",-4.60517018598809,100.069101416837,"mixture",114,3.67990082850156e-11
1.9999,1000,100,"diagnostic",-2.30258509299405,100.069101416837,"mixture",107,1.18172138741102e-12
1.9999,1000,100,"diagnostic",-0.693147180559945,100.069101416837,"mixture",107,1.72095671047146e-12
1.9999,1000,100,"diagnostic",-0.105360515657826,100.069101416837,"mixture",107,1.31805677483499e-12
1.9999,1000,100,"diagnostic",-0.0100503358535015,100.069101416837,"mixture",114,4.64782372588957e-08
1.9999,1000,100,"diagnostic",-1.00000050002909e-06,100.069101416837,"mixture",142,1.14966585584853e-06
1.9999,1000,100,"diagnostic",-1e-12,100.069101416837,"mixture",175,3.78352988050779e-06
1.9999,1000,100,"diagnostic",-1e-30,100.069101416837,"mixture",247,8.66525637377435e-06
1.9999,1000,100,"diagnostic",-100.069101406837,100.069101416837,"underflow",299,0
1.9999,1000,100,"loose",-27.6310211159285,100.069101416837,"underflow",164,3.43096928645537e-09
1.9999,1000,100,"loose",-13.8155105579643,100.069101416837,"underflow",129,1.1388223697395e-11
1.9999,1000,100,"loose",-4.60517018598809,100.069101416837,"mixture",97,3.67501584719321e-11
1.9999,1000,100,"loose",-2.30258509299405,100.069101416837,"mixture",89,7.61648788483171e-08
1.9999,1000,100,"loose",-0.693147180559945,100.069101416837,"mixture",89,1.72211666149558e-07
1.9999,1000,100,"loose",-0.105360515657826,100.069101416837,"mixture",89,9.98162223986299e-08
1.9999,1000,100,"loose",-0.0100503358535015,100.069101416837,"mixture",97,4.64788127985116e-08
1.9999,1000,100,"loose",-1.00000050002909e-06,100.069101416837,"mixture",129,1.14966585229581e-06
1.9999,1000,100,"loose",-1e-12,100.069101416837,"mixture",164,6.69963688793018e-06
1.9999,1000,100,"loose",-1e-30,100.069101416837,"mixture",240,2.20235404384539e-05
1.9999,1000,100,"loose",-100.069101406837,100.069101416837,"underflow",295,7.65822960602236e-11
